,note_id,href,keywords,description,og:type,og:title,og:xhs:note_comment,og:xhs:note_like,og:xhs:note_collect,date_info,og:image,og:video,og:videotime,og:videoquality,text,predicted_label,prediction_confidence
155,652e5ba7000000001e030f38,https://www.xiaohongshu.com/discovery/item/652e5ba7000000001e030f38,"有钱人, 求婚, 直升机, 全球变暖",福都是你们在享，全球变暖可别怪我 #有钱人   #求婚   #直升机   #全球变暖,video,福都是你们在享，全球变暖可别怪我 #有钱人   #求婚   #直升机   #全球变暖,100+,1w+,1k+,2023-10-17,http://sns-webpic-qc.xhscdn.com/202401172236/2b988edf817795ac45480f5d71b7a097/spectrum/1040g0k030qautr3unm005p1l22ql1kk8272c640!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e52e5b9c07e58a010371038b3d16979d_259.mp4,00:16,高清,"福都是你们在享，全球变暖可别怪我 #有钱人   #求婚   #直升机   #全球变暖, 福都是你们在享，全球变暖可别怪我 #有钱人   #求婚   #直升机   #全球变暖, 有钱人, 求婚, 直升机, 全球变暖",生活方式与生活分享,0.9961015
156,63c5fb15000000001c005887,https://www.xiaohongshu.com/discovery/item/63c5fb15000000001c005887,"全球变暖, 气候变化, 环保, 低碳环保",有关climate change 温室气体例如二氧化碳在气候分布图中影响很大。从这个视频大家可以看到不同地区的碳排放以及他们碳排放在地球大气里对其他地区的影响。比如，巴西热带雨林一闪一闪地在“消化”其他高碳排放地区的影响。 （cr @ sciencechannel，2kuhl_4school） 这个视频很直观。大家一起保护环境。🥺🥺 #全球变暖 #气候变化 #环保 #低碳环保,video,全球热图-看不同地区碳排放的影响,5,10+,10+,2023-01-17,http://sns-webpic-qc.xhscdn.com/202401172236/f0becae051aaf554778f86d9957e8190/1000g0081tc4ie3ef000049ra504n2dovf4t1gjg!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e3c5f94b4368100103700385bd5d377a_259.mp4,00:27,高清,"全球热图-看不同地区碳排放的影响, 有关climate change 温室气体例如二氧化碳在气候分布图中影响很大。从这个视频大家可以看到不同地区的碳排放以及他们碳排放在地球大气里对其他地区的影响。比如，巴西热带雨林一闪一闪地在“消化”其他高碳排放地区的影响。 （cr @ sciencechannel，2kuhl_4school） 这个视频很直观。大家一起保护环境。🥺🥺 #全球变暖 #气候变化 #环保 #低碳环保, 全球变暖, 气候变化, 环保, 低碳环保",知识科普与科研动态,0.99975926
157,64b514f00000000010029279,https://www.xiaohongshu.com/discovery/item/64b514f00000000010029279,"高温天气, 全球变暖, 北京好热, 空调, 暑假生活, 热, 北京",坏消息：我们刚刚经历了有记录以来最热的一周好消息：下周可能更热 请大数据把这篇推给暑假想来北京的人！还是好好在空调房里待着吧！ #高温天气  #全球变暖  #北京好热#空调 #暑假生活 #热 #北京,video,拿这个视频去说服你妈开空调吧…,100+,1k+,100+,2023-07-17,http://sns-webpic-qc.xhscdn.com/202401172236/57d75577e00fef09af583450b7b47660/spectrum/1000g0k02qi3jst2k80005n79affllnh4esit4dg!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e4b5126c46f26a0103700389635b756c_259.mp4,02:14,高清,"拿这个视频去说服你妈开空调吧…, 坏消息：我们刚刚经历了有记录以来最热的一周好消息：下周可能更热 请大数据把这篇推给暑假想来北京的人！还是好好在空调房里待着吧！ #高温天气  #全球变暖  #北京好热#空调 #暑假生活 #热 #北京, 高温天气, 全球变暖, 北京好热, 空调, 暑假生活, 热, 北京",生活方式与生活分享,0.9997259
158,641cfe800000000013012712,https://www.xiaohongshu.com/discovery/item/641cfe800000000013012712,"数据可视化, 数据派Datapai, 可视化, 数据文化, 大数据, 全球变暖",“气候螺旋”图，今天我们介绍的这个可视化展示了从1880年到2022年之间每月全球气温的异常变化。白色和蓝色表示较低的温度，而橙色和红色表示较高的温度。可以看出，随着时间的推移，全球气温因为人类活动的影响而变暖。 这些温度数据基于NASA戈达德太空研究所的数据。“气候螺旋”是气候科学家Ed Hawkins在英国雷丁大学大气科学国家中心设计的一种可视化方法。 全球气候变暖的证据主要来自于多个领域的科学观测和研究，其中包括以下几点： 1. 温度记录：科学家们用气象站、卫星和其他技术收集了数十年的气温记录。这些记录表明，自20世纪50年代以来，地球的平均气温一直在上升。 2. 冰川消退：全球变暖导致冰川和冰盖融化，这些消退和融化的速度在加速。冰川和冰盖的消退是全球气候变暖的明显标志。 3. 海平面上升：随着全球变暖，海水温度上升，海水膨胀，冰川融化，导致海平面上升。 4. 生物多样性下降：随着全球气温的升高，植物和动物分布发生变化，物种数量和多样性下降，生物圈生态平衡受到破坏。 5. 极端天气事件：全球气候变暖加剧了极端天气事件，包括热浪、干旱、暴雨和飓风等。这些极端天气事件已经导致了严重的人员伤亡和财产损失。 以上证据都表明，全球气候正在发生变化，并且变得越来越温暖。这些证据的来源包括多个领域的科学观测和研究，这些证据已经被广泛认可和接受。 #数据可视化 #数据派Datapai #可视化 #数据文化 #大数据 #全球变暖,video,100年全球气温的变化,2,10+,10+,2023-03-24,http://sns-webpic-qc.xhscdn.com/202401172236/efad36561834427c011ac9086d1d4dd1/1000g00828017snufk0005ok9jqvodf0ol23a2j0!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e41cfe25b77aee01037003871142744f_259.mp4,01:10,高清,"100年全球气温的变化, “气候螺旋”图，今天我们介绍的这个可视化展示了从1880年到2022年之间每月全球气温的异常变化。白色和蓝色表示较低的温度，而橙色和红色表示较高的温度。可以看出，随着时间的推移，全球气温因为人类活动的影响而变暖。 这些温度数据基于NASA戈达德太空研究所的数据。“气候螺旋”是气候科学家Ed Hawkins在英国雷丁大学大气科学国家中心设计的一种可视化方法。 全球气候变暖的证据主要来自于多个领域的科学观测和研究，其中包括以下几点： 1. 温度记录：科学家们用气象站、卫星和其他技术收集了数十年的气温记录。这些记录表明，自20世纪50年代以来，地球的平均气温一直在上升。 2. 冰川消退：全球变暖导致冰川和冰盖融化，这些消退和融化的速度在加速。冰川和冰盖的消退是全球气候变暖的明显标志。 3. 海平面上升：随着全球变暖，海水温度上升，海水膨胀，冰川融化，导致海平面上升。 4. 生物多样性下降：随着全球气温的升高，植物和动物分布发生变化，物种数量和多样性下降，生物圈生态平衡受到破坏。 5. 极端天气事件：全球气候变暖加剧了极端天气事件，包括热浪、干旱、暴雨和飓风等。这些极端天气事件已经导致了严重的人员伤亡和财产损失。 以上证据都表明，全球气候正在发生变化，并且变得越来越温暖。这些证据的来源包括多个领域的科学观测和研究，这些证据已经被广泛认可和接受。 #数据可视化 #数据派Datapai #可视化 #数据文化 #大数据 #全球变暖, 数据可视化, 数据派Datapai, 可视化, 数据文化, 大数据, 全球变暖",知识科普与科研动态,0.99800867
159,6129c4230000000021039843,https://www.xiaohongshu.com/discovery/item/6129c4230000000021039843,"创意摄影, p图, 全球变暖",#创意摄影 #p图 #全球变暖,video,环保创意 | 第八集：全球变暖,100+,1k+,1k+,2021-08-28,http://sns-webpic-qc.xhscdn.com/202401172236/8e88ed2253dabaed04d59847d5ffc51f/cd783685-1c82-385e-be90-6db06ea02d87!nd_dft_wlteh_jpg_3,https://sns-video-qc.xhscdn.com/7730a2708fc4cb3160909da8295117ae1d8f06e5_r?sign=a3b9dc782cec21764ce3a7917e6b50d0&t=65a949d4,00:27,高清,"环保创意 | 第八集：全球变暖, #创意摄影 #p图 #全球变暖, 创意摄影, p图, 全球变暖",艺术设计与自然摄影,0.99966335
160,635f1943000000001502247e,https://www.xiaohongshu.com/discovery/item/635f1943000000001502247e,"知识科普, 科普红人打造计划, 科普, 涨知识, 全球变暖",#知识科普 #科普红人打造计划 #科普 #涨知识 #全球变暖 @小红书创作学院 @小红书商家学院 @小红书视频号,video,全球变暖危机，高烧不退的地球,10+,100+,100+,2022-10-31,http://sns-webpic-qc.xhscdn.com/202401172236/5ad3163e97d8d44b5c3515073e5cacd7/0302av01ksrhh57n1wq010ihoql1qbpsqj!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/pre_post/01e35f194318236e01037003842b7d2237_259.mp4,02:38,高清,"全球变暖危机，高烧不退的地球, #知识科普 #科普红人打造计划 #科普 #涨知识 #全球变暖 @小红书创作学院 @小红书商家学院 @小红书视频号, 知识科普, 科普红人打造计划, 科普, 涨知识, 全球变暖",知识科普与科研动态,0.9995216
161,63e6f0130000000014024ee2,https://www.xiaohongshu.com/discovery/item/63e6f0130000000014024ee2,"冷知识, 畜牧养殖, 全球变暖, 涨知识",奶牛打嗝放屁会加剧全球变暖！？ #冷知识  #畜牧养殖  #全球变暖  #涨知识,video,奶牛打嗝放屁会加剧全球变暖！？ #冷知识  #畜牧养殖  #全球变暖  #涨知识,10+,100+,100+,2023-02-11,http://sns-webpic-qc.xhscdn.com/202401172236/a21b0c1a33c283c5eff8565a63b559d1/spectrum/1000g0k021cpo8kgfg0005nupniu0brummu6nvhg!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e3e6eb10457fcf01037003863e1a57a2_259.mp4,00:55,高清,"奶牛打嗝放屁会加剧全球变暖！？ #冷知识  #畜牧养殖  #全球变暖  #涨知识, 奶牛打嗝放屁会加剧全球变暖！？ #冷知识  #畜牧养殖  #全球变暖  #涨知识, 冷知识, 畜牧养殖, 全球变暖, 涨知识",知识科普与科研动态,0.9997211
162,642502a30000000013013625,https://www.xiaohongshu.com/discovery/item/642502a30000000013013625,"数据可视化, 数据派Datapai, 可视化, 冰川, 全球变暖",海平面上升50米：根据现有地形，大约23%的世界陆地将被淹没，这将涵盖全球人口的大约12%。 海平面上升的主要原因是全球气温升高导致的冰川融化和海水热膨胀。随着地球变暖，冰川和冰盖融化，大量的水流入海洋，同时温度升高，海水体积膨胀，这些都导致了海平面的上升。 海平面上升会带来许多严重的危害： 1. 淹没低地区：随着海平面上升，海岸线向内陆移动，低洼地区易受淹没，这会对低地区的人们和生态系统造成极大的破坏。 2. 影响水源和农业：海水倒灌淡水区，对饮用水、灌溉水以及农田造成威胁，对农业生产和渔业造成严重影响。 3. 加剧自然灾害：海平面上升也可能导致更频繁的风暴潮、洪水和海啸等自然灾害，对沿海城市和居民造成极大威胁。 4. 损害海洋生态系统：海平面上升会导致海岸线退缩，沿岸湿地、珊瑚礁等海洋生态系统面临被淹没的风险，对生态系统的平衡和稳定性造成威胁。 海平面上升是全球气候变化带来的一个重要问题，目前看能有效减缓其影响的措施，包括减少温室气体排放、加强海岸防护和适应措施等。 #数据可视化 #数据派Datapai #可视化 #冰川 #全球变暖,video,可视化模拟-海平面上升会发生什么！,3,100+,100+,2023-03-30,http://sns-webpic-qc.xhscdn.com/202401172236/0e12c5113ab5196070ac58b8d750e39a/1000g00828vb8i22fo0005ok9jqvodf0otcq0110!nd_dft_wgth_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e425025219c03c01037003873093790e_259.mp4,02:11,高清,"可视化模拟-海平面上升会发生什么！, 海平面上升50米：根据现有地形，大约23%的世界陆地将被淹没，这将涵盖全球人口的大约12%。 海平面上升的主要原因是全球气温升高导致的冰川融化和海水热膨胀。随着地球变暖，冰川和冰盖融化，大量的水流入海洋，同时温度升高，海水体积膨胀，这些都导致了海平面的上升。 海平面上升会带来许多严重的危害： 1. 淹没低地区：随着海平面上升，海岸线向内陆移动，低洼地区易受淹没，这会对低地区的人们和生态系统造成极大的破坏。 2. 影响水源和农业：海水倒灌淡水区，对饮用水、灌溉水以及农田造成威胁，对农业生产和渔业造成严重影响。 3. 加剧自然灾害：海平面上升也可能导致更频繁的风暴潮、洪水和海啸等自然灾害，对沿海城市和居民造成极大威胁。 4. 损害海洋生态系统：海平面上升会导致海岸线退缩，沿岸湿地、珊瑚礁等海洋生态系统面临被淹没的风险，对生态系统的平衡和稳定性造成威胁。 海平面上升是全球气候变化带来的一个重要问题，目前看能有效减缓其影响的措施，包括减少温室气体排放、加强海岸防护和适应措施等。 #数据可视化 #数据派Datapai #可视化 #冰川 #全球变暖, 数据可视化, 数据派Datapai, 可视化, 冰川, 全球变暖",艺术设计与自然摄影,0.9989812
163,624eb9530000000001027e2b,https://www.xiaohongshu.com/discovery/item/624eb9530000000001027e2b,"科普红人打造计划, 科学探索记, 全球变暖, 地理地质馆",#科普红人打造计划 #地理地质馆#科学探索记 #全球变暖,video,温室效应是什么，全球变暖有多可怕,10+,100+,100+,2022-04-07,http://sns-webpic-qc.xhscdn.com/202401172236/66df0df6c396f88cae4a633356608939/010247016pmo9cwpprb01130bwudmpnam8!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/01e24eb95322b0840103700380038502a0_259.mp4,01:33,高清,"温室效应是什么，全球变暖有多可怕, #科普红人打造计划 #地理地质馆#科学探索记 #全球变暖, 科普红人打造计划, 科学探索记, 全球变暖, 地理地质馆",知识科普与科研动态,0.93684816
164,64945d1d000000001300759d,https://www.xiaohongshu.com/discovery/item/64945d1d000000001300759d,"高温, 天气, 全球变暖, 科普",#高温  #天气  #全球变暖  #科普,video,北美极端热穹顶事件发酵！全球变暖发飙了？,10+,100+,10+,2023-06-23,http://sns-webpic-qc.xhscdn.com/202401172236/8ce7a2346a8b889bf248fe8c2476462a/110/0/01e4945d0a75694f00100000000188e38b7b56_0.jpg!nd_dft_wgth_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e4945d0a75694f0103700388e38d12ec_259.mp4,01:02,高清,"北美极端热穹顶事件发酵！全球变暖发飙了？, #高温  #天气  #全球变暖  #科普, 高温, 天气, 全球变暖, 科普",知识科普与科研动态,0.999754
165,62cee4a100000000010292dc,https://www.xiaohongshu.com/discovery/item/62cee4a100000000010292dc,"全球变暖, 高温天气, 卫星图像, 高温, 气候异常, 科普红人打造计划","在过去的几十年里，随着全球变暖加强和更强的北风，在罗斯海附近约18,000 平方公里的区域内，南极海冰在逐渐减少的趋势，南极洲每年估计会损失约 2520 亿吨的冰。 #全球变暖  #高温天气  #卫星图像  #高温  #气候异常#科普红人打造计划",video,全球变暖南极海冰在快速消失,10+,10+,10+,2022-07-13,http://sns-webpic-qc.xhscdn.com/202401172236/49adfcf0a4c7d6630448636bdf9d5b16/01027d016hul0t4rz37011f4o6410v2x21!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/spectrum/01e2cee3a53d5f860183700381f82d5805_259.mp4,00:14,高清,"全球变暖南极海冰在快速消失, 在过去的几十年里，随着全球变暖加强和更强的北风，在罗斯海附近约18,000 平方公里的区域内，南极海冰在逐渐减少的趋势，南极洲每年估计会损失约 2520 亿吨的冰。 #全球变暖  #高温天气  #卫星图像  #高温  #气候异常#科普红人打造计划, 全球变暖, 高温天气, 卫星图像, 高温, 气候异常, 科普红人打造计划",艺术设计与自然摄影,0.9758479
166,64e8363f000000001701b0b6,https://www.xiaohongshu.com/discovery/item/64e8363f000000001701b0b6,"致命, 水域, 危险, 大蓝洞, 潜水, 漂流, 水下洞穴之谜, 鲨鱼, 夏威夷, 夏威夷可爱岛, 海滩, 巨浪, 自然灾难, 海平面上升, 全球变暖, 倒计时, 台风, 海啸",某些水面看似平静 实际却非常危险 相反，一些看起来危险的水域 可能要比你想象的更安全 	 亿万富翁在大蓝洞的下面发现了什么？ 还有一座偏僻的岛屿竖起恐怖的警告 而位于纽约的曼哈顿的倒计时到底在提醒着什么？ 	 这些都与致命的水域有关 	 #致命  #水域  #危险  #大蓝洞  #潜水  #漂流   #水下洞穴之谜  #鲨鱼  #夏威夷  #夏威夷可爱岛  #海滩  #巨浪  #自然灾难  #海平面上升  #全球变暖  #倒计时  #台风  #海啸,video,致命的水域,4,100+,10+,2023-08-25,http://sns-webpic-qc.xhscdn.com/202401172237/ec8d7b39eb9721e38c2f1f4fa7c4992a/spectrum/1040g0k030o6eologi4005nsagdu081sfbb6gdg8!nd_dft_wgth_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e4e83420118321010373038a2b29dbf0_259.mp4,07:39,高清,"致命的水域, 某些水面看似平静 实际却非常危险 相反，一些看起来危险的水域 可能要比你想象的更安全 	 亿万富翁在大蓝洞的下面发现了什么？ 还有一座偏僻的岛屿竖起恐怖的警告 而位于纽约的曼哈顿的倒计时到底在提醒着什么？ 	 这些都与致命的水域有关 	 #致命  #水域  #危险  #大蓝洞  #潜水  #漂流   #水下洞穴之谜  #鲨鱼  #夏威夷  #夏威夷可爱岛  #海滩  #巨浪  #自然灾难  #海平面上升  #全球变暖  #倒计时  #台风  #海啸, 致命, 水域, 危险, 大蓝洞, 潜水, 漂流, 水下洞穴之谜, 鲨鱼, 夏威夷, 夏威夷可爱岛, 海滩, 巨浪, 自然灾难, 海平面上升, 全球变暖, 倒计时, 台风, 海啸",艺术设计与自然摄影,0.8915629
167,62ff553a000000001b004426,https://www.xiaohongshu.com/discovery/item/62ff553a000000001b004426,"可持续时尚, 环保, 全球变暖, 塑料颗粒, 塑料瓶手工, 手工, 我的手工日常, 旧物改造, 旧衣改造, 改造, 珠宝, 废物利用, 手工废物利用, 手工首饰, 首饰就要blingbling",#可持续时尚 #环保 #全球变暖 #塑料颗粒 #塑料瓶手工  #手工  #我的手工日常  #旧物改造 #旧衣改造 #改造 #珠宝  #废物利用  #手工废物利用  #手工首饰  #首饰就要blingbling  @薯队长  @时尚薯,video,绝了，不要的垃圾也能变珠宝,10+,1k+,1k+,2022-08-19,http://sns-webpic-qc.xhscdn.com/202401172237/ec15437de3a4bd32af84455201740770/01028k01kjxnf16zu2g010mje6v0i2n2pa!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/spectrum/01e2ff4a6d4fcbcc0103700382b5661dab_259.mp4,00:59,高清,"绝了，不要的垃圾也能变珠宝, #可持续时尚 #环保 #全球变暖 #塑料颗粒 #塑料瓶手工  #手工  #我的手工日常  #旧物改造 #旧衣改造 #改造 #珠宝  #废物利用  #手工废物利用  #手工首饰  #首饰就要blingbling  @薯队长  @时尚薯, 可持续时尚, 环保, 全球变暖, 塑料颗粒, 塑料瓶手工, 手工, 我的手工日常, 旧物改造, 旧衣改造, 改造, 珠宝, 废物利用, 手工废物利用, 手工首饰, 首饰就要blingbling",生活方式与生活分享,0.9994295
168,659276cb000000000f033ea2,https://www.xiaohongshu.com/discovery/item/659276cb000000000f033ea2,"天气, 科普, 气候, 全球变暖, 跨年",最热一年后会不会是更热一年--2023天气回顾和2024展望 #天气 #科普 #气候 #全球变暖 #跨年,video,2023年天气回顾和2024年展望📝,10+,1k+,100+,2024-01-01 浙江,http://sns-webpic-qc.xhscdn.com/202401172237/0813f65c326399d7c9a3d274034e60aa/1040g00830tcn6e7m440040ksao6pv4jkfbbtmmo!nd_dft_wgth_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e59276ca1216ac010373038cc42bef92_259.mp4,07:55,高清,"2023年天气回顾和2024年展望📝, 最热一年后会不会是更热一年--2023天气回顾和2024展望 #天气 #科普 #气候 #全球变暖 #跨年, 天气, 科普, 气候, 全球变暖, 跨年",知识科普与科研动态,0.99974936
169,62e6710500000000120066be,https://www.xiaohongshu.com/discovery/item/62e6710500000000120066be,"知识科普, 全球变暖, 温室效应",温室效应可逆转么#知识科普 #全球变暖 #温室效应,video,地球异常高温，温室效应致使全球变暖,3,100+,100+,2022-07-31,http://sns-webpic-qc.xhscdn.com/202401172237/416ad6a0e88f82e1ee930fcd4ce8f8df/01027v01kvf0qrah6m801176q9f0mlxk5l!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/pre_post/01e2e671043dbec30183700382542a78da_259.mp4,01:05,高清,"地球异常高温，温室效应致使全球变暖, 温室效应可逆转么#知识科普 #全球变暖 #温室效应, 知识科普, 全球变暖, 温室效应",知识科普与科研动态,0.9997644
170,63e25135000000001d02027f,https://www.xiaohongshu.com/discovery/item/63e25135000000001d02027f,"全球变暖, 动画, 逐帧动画, 插画, 治愈",小白熊的奇妙之旅#全球变暖 #动画 #逐帧动画 #插画 #治愈,video,全球变暖的公益动画短片,10+,100+,100+,2023-02-07,http://sns-webpic-qc.xhscdn.com/202401172237/debffd46f36c0a387b152746785c8b3e/1000g00820qqk4b8fi0004a7def2rrmlmtao2qu8!nd_dft_wgth_jpg_3,https://sns-video-hw.xhscdn.net/stream/110/259/01e3e250dc4544e501037003862c11381c_259.mp4,04:41,高清,"全球变暖的公益动画短片, 小白熊的奇妙之旅#全球变暖 #动画 #逐帧动画 #插画 #治愈, 全球变暖, 动画, 逐帧动画, 插画, 治愈",艺术设计与自然摄影,0.9996736
171,654b619d0000000032003261,https://www.xiaohongshu.com/discovery/item/654b619d0000000032003261,"飞机, 飞机云, 环境保护, 全球变暖, 大气层, 可持续, 浪漫生活的记录者, 科普",飞机云，也被称为凝结尾迹，蒸气尾迹、航迹云或机尾云。飞机穿过距离地面5英里以上的高层大气时形成的可见尾迹。飞机引擎排出的废气有时会形成小水滴，并凝结成冰。多数飞机云消散的很快，但仍有一部分在傍晚或者晚上消散时，产生的热量会滞留在大气层中。 	 飞行对环境的影响中，大约有35%是由飞机云造成的。 	 谷歌的专家们构建了一套AI工具，可以帮助飞行员避开湿度过高的大气区域，从而减少飞机云的产生。 	 当然，距离真正和飞机云说拜拜，还要经过不同部门，更多人的共同努力。 #飞机  #飞机云  #环境保护  #全球变暖  #大气层  #可持续  #浪漫生活的记录者  #科普  @视频薯,video,飞机云，再也不浪漫了！,1,10+,10+,2023-11-08,http://sns-webpic-qc.xhscdn.com/202401172237/fb94c1e8fc58ea1aad2aa370f7225d1a/spectrum/1040g0k030r79rq3fhc005ols02klb71dhqsthrg!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e54b5da9b52027010377038bae760c7c_259.mp4,00:55,高清,"飞机云，再也不浪漫了！, 飞机云，也被称为凝结尾迹，蒸气尾迹、航迹云或机尾云。飞机穿过距离地面5英里以上的高层大气时形成的可见尾迹。飞机引擎排出的废气有时会形成小水滴，并凝结成冰。多数飞机云消散的很快，但仍有一部分在傍晚或者晚上消散时，产生的热量会滞留在大气层中。 	 飞行对环境的影响中，大约有35%是由飞机云造成的。 	 谷歌的专家们构建了一套AI工具，可以帮助飞行员避开湿度过高的大气区域，从而减少飞机云的产生。 	 当然，距离真正和飞机云说拜拜，还要经过不同部门，更多人的共同努力。 #飞机  #飞机云  #环境保护  #全球变暖  #大气层  #可持续  #浪漫生活的记录者  #科普  @视频薯, 飞机, 飞机云, 环境保护, 全球变暖, 大气层, 可持续, 浪漫生活的记录者, 科普",生活方式与生活分享,0.7430007
172,6309f399000000001702ec69,https://www.xiaohongshu.com/discovery/item/6309f399000000001702ec69,"科普红人打造计划, 奇妙生物圈, 生物多样性, 国家地理, 森林, 全球变暖, 气候, 森林砍伐, 环境",森林覆盖了约30%的地球表面，它们对地球上的生命至关重要。但森林砍伐正大规模地消灭地球上的森林，增加了全球变暖的速度和严重性，同时也减少了生物多样性，所以必须采取有效的措施，打击森林砍伐。 #国家地理 #气候 #环境 #森林 #森林砍伐 #全球变暖 #生物多样性 #科普红人打造计划 #奇妙生物圈,video,看完就懂的知识：森林砍伐为什么会危害气候,3,100+,100+,2022-08-27,http://sns-webpic-qc.xhscdn.com/202401172237/eea9108f2678818e94c1fd84c2614246/01028r015ikxq67x8pl0113vdlpd6q8cwm!nd_dft_wgth_jpg_3,https://sns-video-bd.xhscdn.com/pre_post/01e309f2b07c50450183700382dee24cf5_259.mp4,02:36,高清,"看完就懂的知识：森林砍伐为什么会危害气候, 森林覆盖了约30%的地球表面，它们对地球上的生命至关重要。但森林砍伐正大规模地消灭地球上的森林，增加了全球变暖的速度和严重性，同时也减少了生物多样性，所以必须采取有效的措施，打击森林砍伐。 #国家地理 #气候 #环境 #森林 #森林砍伐 #全球变暖 #生物多样性 #科普红人打造计划 #奇妙生物圈, 科普红人打造计划, 奇妙生物圈, 生物多样性, 国家地理, 森林, 全球变暖, 气候, 森林砍伐, 环境",知识科普与科研动态,0.9997501
173,6130a4ef0000000001028b46,https://www.xiaohongshu.com/discovery/item/6130a4ef0000000001028b46,"成都花艺培训, 空间装置, 花艺装置, 装置艺术, 环创, 保护地球, 全球变暖",全球变暖，保护地球，不止是说说 材质：架构铁丝，石膏，纱，旧衣物，漆，苔藓#成都花艺培训 #空间装置 #花艺装置 #装置艺术 #环创#保护地球#全球变暖,video,装置艺术,10+,1k+,1k+,2021-09-02,http://sns-webpic-qc.xhscdn.com/202401172237/a8d26efe326dcf5ae3bb3d4da8ce9e53/89250f4a-a5d0-3da0-83b9-2a5e67012a82!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/15ace97f0a502f604045143b7e08fc60455ec7eb_r_ln,00:33,高清,"装置艺术, 全球变暖，保护地球，不止是说说 材质：架构铁丝，石膏，纱，旧衣物，漆，苔藓#成都花艺培训 #空间装置 #花艺装置 #装置艺术 #环创#保护地球#全球变暖, 成都花艺培训, 空间装置, 花艺装置, 装置艺术, 环创, 保护地球, 全球变暖",艺术设计与自然摄影,0.99968433
174,653e7cb4000000002500a4a9,https://www.xiaohongshu.com/discovery/item/653e7cb4000000002500a4a9,"科普, 天气, 高温, 全球变暖",极端回暖来了！史上最热九月过后，会不会是最热十月十一月#科普 #天气 #高温 #全球变暖,video,史上最热九月过后，会不会是最热十月十一月,100+,1k+,100+,2023-10-29,http://sns-webpic-qc.xhscdn.com/202401172237/fd094eea8b116a305a5ca0f7a2e23d52/1040g00830qqmuuul0m0040ksao6pv4jkhjj577o!nd_dft_wgth_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e53e7cb4a9a709010373038b7c1c487d_259.mp4,03:50,高清,"史上最热九月过后，会不会是最热十月十一月, 极端回暖来了！史上最热九月过后，会不会是最热十月十一月#科普 #天气 #高温 #全球变暖, 科普, 天气, 高温, 全球变暖",知识科普与科研动态,0.98663723
175,6399cbb30000000019022859,https://www.xiaohongshu.com/discovery/item/6399cbb30000000019022859,"知识科普, 小红书, 科学, 全球变暖, 涨知识",#知识科普 #小红书 #科学 #全球变暖 #涨知识 @视频薯 @小红书成长助手 @知识薯,video,2023年的夏天可能是最热的一年,10+,100+,100+,2022-12-14,http://sns-webpic-qc.xhscdn.com/202401172237/6a0ed1ea30bc33cd5e8ce7b2dfb2140c/1000g0081nvhe4iadk0605o81067g8ihkjsvsu38!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e399cbb09ce1f0010370038510c691b2_259.mp4,02:05,高清,"2023年的夏天可能是最热的一年, #知识科普 #小红书 #科学 #全球变暖 #涨知识 @视频薯 @小红书成长助手 @知识薯, 知识科普, 小红书, 科学, 全球变暖, 涨知识",知识科普与科研动态,0.99977905
